order_id,order_date,warehouse_id,warehouse_city,warehouse_state,warehouse_region,product_category,unit_price,quantity,order_value,product_weight_kg,total_weight_kg,shipping_method,expected_delivery_date,actual_delivery_date,carrier,order_status,delivery_delay_days,shipping_cost,customer_satisfaction,inventory_level,reorder_point,stock_status,supplier,supplier_rating,lead_time_days,return_reason,distance_km,route_optimization_score,warehouse_lat,warehouse_lon
ORD-003841,2026-01-23,FC-DFW-04,Dallas,TX,South,Books,44.74,4,178.96,2.36,9.44,Same-Day,2026-01-23,2026-01-23,Amazon Logistics,Delivered,0.0,19.51,5.0,411,24,In Stock,Supplier-D,2.6,10,,1436.0,0.96,32.77,-96.79
ORD-003842,2025-08-13,FC-ATL-07,Atlanta,GA,Southeast,Automotive,149.9,1,149.9,6.19,6.19,Two-Day,2025-08-15,2025-08-15,UPS,Delivered,0.0,11.83,5.0,220,22,In Stock,Supplier-A,3.3,21,,2287.5,0.9,33.75,-84.38
ORD-003843,2026-02-02,FC-MIA-05,Miami,FL,Southeast,Grocery,77.5,2,155.0,1.03,2.06,Economy (5-8 days),2026-02-07,2026-02-07,FedEx,Delivered,0.0,4.66,4.0,224,98,In Stock,Supplier-E,4.7,16,,1985.2,0.66,25.76,-80.19
ORD-003844,2026-04-24,FC-SEA-06,Seattle,WA,West,Health & Personal Care,100.39,3,301.17,7.5,22.5,Two-Day,2026-04-26,2026-04-26,UPS,Delivered,0.0,53.17,4.0,266,98,In Stock,Supplier-A,3.6,3,,734.8,0.69,47.6,-122.33
ORD-003845,2026-04-22,FC-NYC-01,New York,NY,Northeast,Grocery,84.27,1,84.27,3.13,3.13,Standard (3-5 days),2026-04-26,,USPS,In Transit,,6.29,,475,45,In Stock,Supplier-B,3.4,12,,1002.4,0.92,40.71,-74.0
ORD-003846,2025-07-13,FC-NYC-01,New York,NY,Northeast,Toys,176.82,2,353.64,0.67,1.34,One-Day,2025-07-14,2025-07-14,Amazon Logistics,Delivered,0.0,5.18,5.0,299,54,In Stock,Supplier-D,4.8,13,,2633.3,0.85,40.71,-74.0
ORD-003847,2025-11-20,FC-ATL-07,Atlanta,GA,Southeast,Automotive,181.97,1,181.97,2.64,2.64,Two-Day,2025-11-22,2025-11-23,Amazon Logistics,Delivered,1.0,5.13,4.0,423,95,In Stock,Supplier-C,3.9,17,,1978.8,0.95,33.75,-84.38
ORD-003848,2026-05-22,FC-NYC-01,New York,NY,Northeast,Sports & Outdoors,206.66,1,206.66,9.37,9.37,Two-Day,2026-05-24,2026-05-23,Amazon Logistics,Delivered,-1.0,12.08,4.0,271,41,In Stock,Supplier-B,3.2,20,,1774.3,0.88,40.71,-74.0
ORD-003849,2026-05-17,FC-LAX-02,Los Angeles,CA,West,Toys,139.46,4,557.84,3.37,13.48,Same-Day,2026-05-17,2026-05-17,Amazon Logistics,Delivered,0.0,24.5,3.0,412,22,In Stock,Supplier-A,3.0,6,,2054.3,0.9,34.05,-118.24
ORD-003850,2025-09-12,FC-DEN-08,Denver,CO,West,Sports & Outdoors,90.4,3,271.2,3.51,10.53,Standard (3-5 days),2025-09-16,,FedEx,In Transit,,21.41,,14,30,Low Stock,Supplier-D,3.4,5,,468.0,0.77,39.73,-104.99
ORD-003851,2025-08-15,FC-CHI-03,Chicago,IL,Midwest,Health & Personal Care,227.73,4,910.92,9.97,39.88,Economy (5-8 days),2025-08-20,2025-08-20,Amazon Logistics,Delivered,0.0,105.97,5.0,371,100,In Stock,Supplier-A,2.9,6,,2370.9,0.93,41.87,-87.62
ORD-003852,2025-06-21,FC-MIA-05,Miami,FL,Southeast,Clothing,58.45,2,116.9,1.32,2.64,Standard (3-5 days),2025-06-26,2025-06-26,UPS,Delivered,0.0,6.89,5.0,216,87,In Stock,Supplier-A,4.0,20,,114.5,0.71,25.76,-80.19
ORD-003853,2026-06-12,FC-ATL-07,Atlanta,GA,Southeast,Books,7.33,3,21.99,0.31,0.93,Economy (5-8 days),2026-06-17,,FedEx,In Transit,,5.16,,230,37,In Stock,Supplier-E,2.7,6,,836.5,0.64,33.75,-84.38
ORD-003854,2025-08-24,FC-LAX-02,Los Angeles,CA,West,Clothing,116.21,5,581.05,1.15,5.75,Same-Day,2025-08-24,2025-08-27,Amazon Logistics,Delivered,3.0,19.24,2.0,369,41,In Stock,Supplier-D,4.1,9,,317.9,0.69,34.05,-118.24
ORD-003855,2026-06-09,FC-MIA-05,Miami,FL,Southeast,Grocery,84.56,3,253.68,5.42,16.26,Two-Day,2026-06-11,2026-06-11,FedEx,Delivered,0.0,47.78,5.0,490,95,In Stock,Supplier-B,3.9,13,,533.0,0.67,25.76,-80.19
ORD-003856,2025-06-20,FC-DFW-04,Dallas,TX,South,Home & Kitchen,153.03,1,153.03,0.98,0.98,Two-Day,2025-06-22,2025-06-25,Amazon Logistics,Delivered,3.0,4.41,1.0,354,77,In Stock,Supplier-A,3.1,21,,2316.3,0.86,32.77,-96.79
ORD-003857,2025-09-06,FC-DFW-04,Dallas,TX,South,Home & Kitchen,184.44,2,368.88,3.94,7.88,Same-Day,2025-09-06,2025-09-06,Amazon Logistics,Delivered,0.0,15.56,4.0,125,41,In Stock,Supplier-E,3.2,5,,2791.4,0.93,32.77,-96.79
ORD-003858,2026-02-24,FC-DFW-04,Dallas,TX,South,Automotive,286.7,4,1146.8,0.82,3.28,Two-Day,2026-02-26,2026-02-26,Amazon Logistics,Delivered,0.0,11.66,5.0,270,77,In Stock,Supplier-D,4.6,8,,1353.4,0.6,32.77,-96.79
ORD-003859,2025-12-09,FC-NYC-01,New York,NY,Northeast,Grocery,92.46,2,184.92,2.31,4.62,One-Day,2025-12-10,,Amazon Logistics,Out for Delivery,,12.94,,306,100,In Stock,Supplier-E,3.0,21,,485.9,0.71,40.71,-74.0
ORD-003860,2026-03-09,FC-LAX-02,Los Angeles,CA,West,Home & Kitchen,394.35,4,1577.4,6.68,26.72,One-Day,2026-03-10,2026-03-11,Amazon Logistics,Delivered,1.0,79.23,4.0,492,41,In Stock,Supplier-E,2.8,21,,1418.0,0.75,34.05,-118.24
ORD-003861,2026-03-06,FC-NYC-01,New York,NY,Northeast,Office Products,279.94,4,1119.76,5.59,22.36,One-Day,2026-03-07,2026-03-07,UPS,Returned,0.0,26.52,,171,74,In Stock,Supplier-C,4.7,10,Not as Described,2694.4,0.61,40.71,-74.0
ORD-003862,2025-10-25,FC-CHI-03,Chicago,IL,Midwest,Sports & Outdoors,226.99,4,907.96,0.15,0.6,Same-Day,2025-10-25,2025-10-25,Amazon Logistics,Delivered,0.0,3.46,4.0,437,92,In Stock,Supplier-C,3.1,9,,2053.3,0.88,41.87,-87.62
ORD-003863,2025-09-08,FC-ATL-07,Atlanta,GA,Southeast,Home & Kitchen,64.49,1,64.49,13.59,13.59,Two-Day,2025-09-10,,USPS,Out for Delivery,,40.51,,333,34,In Stock,Supplier-E,3.4,8,,1721.4,0.7,33.75,-84.38
ORD-003864,2025-12-22,FC-NYC-01,New York,NY,Northeast,Toys,87.79,3,263.37,0.86,2.58,Two-Day,2025-12-24,,UPS,Cancelled,,8.27,,205,100,In Stock,Supplier-A,3.5,16,,2339.1,0.65,40.71,-74.0
ORD-003865,2025-08-18,FC-SEA-06,Seattle,WA,West,Office Products,167.29,1,167.29,9.34,9.34,Standard (3-5 days),2025-08-21,2025-08-23,FedEx,Delivered,2.0,26.66,3.0,282,75,In Stock,Supplier-D,3.3,18,,2679.3,0.84,47.6,-122.33
ORD-003866,2025-10-30,FC-SEA-06,Seattle,WA,West,Office Products,50.93,2,101.86,5.32,10.64,Standard (3-5 days),2025-11-02,2025-11-02,Amazon Logistics,Delivered,0.0,19.52,5.0,498,83,In Stock,Supplier-B,4.1,7,,2401.1,0.67,47.6,-122.33
ORD-003867,2025-08-14,FC-NYC-01,New York,NY,Northeast,Sports & Outdoors,244.94,2,489.88,0.11,0.22,One-Day,2025-08-15,,Amazon Logistics,Out for Delivery,,3.02,,38,25,In Stock,Supplier-A,4.0,6,,565.3,0.94,40.71,-74.0
ORD-003868,2025-06-30,FC-CHI-03,Chicago,IL,Midwest,Toys,128.6,5,643.0,0.79,3.95,Standard (3-5 days),2025-07-04,2025-07-03,Amazon Logistics,Delivered,-1.0,13.41,3.0,13,78,Low Stock,Supplier-D,4.7,5,,217.2,0.84,41.87,-87.62
ORD-003869,2025-12-03,FC-CHI-03,Chicago,IL,Midwest,Electronics,262.25,3,786.75,4.58,13.74,Two-Day,2025-12-05,,UPS,In Transit,,32.77,,470,68,In Stock,Supplier-B,3.8,12,,1000.6,0.73,41.87,-87.62
ORD-003870,2026-01-20,FC-MIA-05,Miami,FL,Southeast,Sports & Outdoors,32.82,5,164.1,6.69,33.45,Economy (5-8 days),2026-01-28,,Amazon Logistics,Pending,,95.45,,369,26,In Stock,Supplier-A,3.0,17,,737.6,0.68,25.76,-80.19
ORD-003871,2025-11-01,FC-SEA-06,Seattle,WA,West,Office Products,57.54,1,57.54,6.08,6.08,Two-Day,2025-11-03,,FedEx,Pending,,17.14,,481,78,In Stock,Supplier-D,4.7,20,,717.7,0.91,47.6,-122.33
ORD-003872,2026-03-10,FC-CHI-03,Chicago,IL,Midwest,Sports & Outdoors,97.36,1,97.36,7.39,7.39,Two-Day,2026-03-12,2026-03-13,Amazon Logistics,Returned,1.0,24.11,,229,64,In Stock,Supplier-B,2.7,4,,2974.8,0.95,41.87,-87.62
ORD-003873,2025-07-17,FC-DEN-08,Denver,CO,West,Toys,121.89,2,243.78,3.76,7.52,Two-Day,2025-07-19,,Amazon Logistics,In Transit,,10.68,,190,64,In Stock,Supplier-B,4.0,15,,1068.0,0.91,39.73,-104.99
ORD-003874,2025-10-27,FC-DEN-08,Denver,CO,West,Grocery,74.94,3,224.82,1.8,5.4,One-Day,2025-10-28,2025-10-29,Amazon Logistics,Returned,1.0,13.76,,211,73,In Stock,Supplier-E,4.7,12,,2458.0,0.78,39.73,-104.99
ORD-003875,2026-06-14,FC-CHI-03,Chicago,IL,Midwest,Health & Personal Care,202.09,3,606.27,3.1,9.3,One-Day,2026-06-15,,FedEx,Out for Delivery,,26.88,,140,23,In Stock,Supplier-B,3.0,19,,2217.1,0.96,41.87,-87.62
ORD-003876,2026-04-06,FC-LAX-02,Los Angeles,CA,West,Clothing,105.71,2,211.42,0.4,0.8,Standard (3-5 days),2026-04-11,2026-04-14,Amazon Logistics,Delivered,3.0,4.89,1.0,54,26,In Stock,Supplier-B,4.6,10,,1736.2,0.65,34.05,-118.24
ORD-003877,2026-05-02,FC-CHI-03,Chicago,IL,Midwest,Grocery,44.26,1,44.26,1.37,1.37,One-Day,2026-05-03,2026-05-03,Amazon Logistics,Delivered,0.0,5.85,4.0,464,32,In Stock,Supplier-E,2.9,19,,647.7,0.72,41.87,-87.62
ORD-003878,2025-07-24,FC-SEA-06,Seattle,WA,West,Home & Kitchen,301.87,1,301.87,4.08,4.08,Same-Day,2025-07-24,2025-07-25,Amazon Logistics,Returned,1.0,10.17,,349,42,In Stock,Supplier-C,4.1,5,Late Delivery,1754.4,0.84,47.6,-122.33
ORD-003879,2026-02-24,FC-MIA-05,Miami,FL,Southeast,Office Products,265.7,5,1328.5,2.69,13.45,Standard (3-5 days),2026-02-28,2026-03-02,Amazon Logistics,Delayed,2.0,40.52,,225,97,In Stock,Supplier-B,4.8,17,,483.4,0.97,25.76,-80.19
ORD-003880,2026-02-03,FC-DEN-08,Denver,CO,West,Automotive,66.97,2,133.94,8.93,17.86,One-Day,2026-02-04,,UPS,Pending,,45.66,,28,71,Low Stock,Supplier-E,4.1,15,,907.2,0.81,39.73,-104.99
ORD-003881,2026-03-03,FC-DFW-04,Dallas,TX,South,Toys,22.1,3,66.3,4.95,14.85,Standard (3-5 days),2026-03-07,2026-03-09,FedEx,Delivered,2.0,30.66,3.0,43,47,Low Stock,Supplier-C,3.2,8,,974.8,0.75,32.77,-96.79
ORD-003882,2025-12-16,FC-MIA-05,Miami,FL,Southeast,Health & Personal Care,216.86,4,867.44,3.98,15.92,Standard (3-5 days),2025-12-20,2025-12-20,OnTrac,Delivered,0.0,35.2,3.0,191,69,In Stock,Supplier-A,3.0,19,,597.7,0.95,25.76,-80.19
ORD-003883,2025-07-13,FC-CHI-03,Chicago,IL,Midwest,Grocery,63.6,1,63.6,6.63,6.63,Standard (3-5 days),2025-07-17,2025-07-20,USPS,Delayed,3.0,21.35,,226,58,In Stock,Supplier-A,3.7,12,,2449.1,0.81,41.87,-87.62
ORD-003884,2026-02-25,FC-NYC-01,New York,NY,Northeast,Home & Kitchen,157.43,5,787.15,4.6,23.0,Two-Day,2026-02-27,2026-03-01,Amazon Logistics,Returned,2.0,67.69,,276,52,In Stock,Supplier-E,2.7,8,Changed Mind,2104.3,0.63,40.71,-74.0
ORD-003885,2026-04-01,FC-CHI-03,Chicago,IL,Midwest,Office Products,218.52,3,655.56,1.12,3.36,Two-Day,2026-04-03,2026-04-05,DHL,Delivered,2.0,11.39,3.0,155,27,In Stock,Supplier-D,4.6,8,,2526.9,0.68,41.87,-87.62
ORD-003886,2025-09-08,FC-CHI-03,Chicago,IL,Midwest,Automotive,215.54,1,215.54,5.09,5.09,Two-Day,2025-09-10,2025-09-10,UPS,Returned,0.0,8.47,,42,47,Low Stock,Supplier-A,3.7,16,Not as Described,2404.3,0.91,41.87,-87.62
ORD-003887,2025-12-20,FC-ATL-07,Atlanta,GA,Southeast,Office Products,104.09,1,104.09,2.56,2.56,Standard (3-5 days),2025-12-25,,FedEx,In Transit,,7.7,,194,42,In Stock,Supplier-D,3.4,6,,2285.2,0.63,33.75,-84.38
ORD-003888,2025-09-03,FC-CHI-03,Chicago,IL,Midwest,Sports & Outdoors,17.47,3,52.41,3.41,10.23,Standard (3-5 days),2025-09-06,2025-09-08,UPS,Returned,2.0,31.33,,414,37,In Stock,Supplier-D,2.7,7,Defective,1095.2,0.91,41.87,-87.62
ORD-003889,2025-10-23,FC-DEN-08,Denver,CO,West,Electronics,966.92,5,4834.6,1.77,8.85,Standard (3-5 days),2025-10-26,,Amazon Logistics,Pending,,19.57,,425,52,In Stock,Supplier-E,4.1,20,,2524.5,0.66,39.73,-104.99
ORD-003890,2025-08-06,FC-DEN-08,Denver,CO,West,Automotive,160.28,4,641.12,8.98,35.92,Two-Day,2025-08-08,2025-08-08,Amazon Logistics,Delivered,0.0,108.84,5.0,8,72,Low Stock,Supplier-A,2.8,15,,1561.5,0.79,39.73,-104.99
ORD-003891,2026-04-04,FC-DFW-04,Dallas,TX,South,Office Products,18.94,1,18.94,4.61,4.61,Two-Day,2026-04-06,2026-04-07,UPS,Returned,1.0,11.88,,439,97,In Stock,Supplier-B,4.4,18,Changed Mind,339.4,0.89,32.77,-96.79
ORD-003892,2026-05-26,FC-SEA-06,Seattle,WA,West,Grocery,4.26,5,21.3,8.8,44.0,Two-Day,2026-05-28,2026-05-29,UPS,Returned,1.0,63.94,,256,73,In Stock,Supplier-C,2.9,13,Defective,2733.5,0.65,47.6,-122.33
ORD-003893,2025-08-13,FC-ATL-07,Atlanta,GA,Southeast,Home & Kitchen,200.79,1,200.79,14.2,14.2,Two-Day,2025-08-15,2025-08-15,UPS,Delivered,0.0,27.07,3.0,97,97,Low Stock,Supplier-E,4.5,9,,2930.8,0.77,33.75,-84.38
ORD-003894,2025-10-09,FC-DEN-08,Denver,CO,West,Books,74.32,2,148.64,0.99,1.98,Two-Day,2025-10-11,2025-10-11,UPS,Delivered,0.0,5.26,5.0,473,37,In Stock,Supplier-B,3.4,7,,1483.1,0.85,39.73,-104.99
ORD-003895,2026-03-02,FC-MIA-05,Miami,FL,Southeast,Books,48.61,3,145.83,0.26,0.78,Same-Day,2026-03-02,,Amazon Logistics,Out for Delivery,,4.68,,207,38,In Stock,Supplier-D,3.5,11,,1468.4,0.89,25.76,-80.19
ORD-003896,2025-06-16,FC-MIA-05,Miami,FL,Southeast,Automotive,73.6,4,294.4,5.53,22.12,Same-Day,2025-06-16,2025-06-19,Amazon Logistics,Delivered,3.0,34.09,2.0,205,71,In Stock,Supplier-D,4.8,4,,2186.4,0.85,25.76,-80.19
ORD-003897,2025-07-07,FC-DEN-08,Denver,CO,West,Clothing,100.62,5,503.1,0.91,4.55,One-Day,2025-07-08,2025-07-08,OnTrac,Delivered,0.0,12.45,5.0,336,53,In Stock,Supplier-E,2.5,20,,261.6,0.95,39.73,-104.99
ORD-003898,2025-06-21,FC-SEA-06,Seattle,WA,West,Grocery,3.07,3,9.21,7.3,21.9,Economy (5-8 days),2025-06-29,,FedEx,In Transit,,30.1,,87,49,In Stock,Supplier-D,3.3,13,,2991.5,0.94,47.6,-122.33
ORD-003899,2025-10-18,FC-MIA-05,Miami,FL,Southeast,Books,17.34,2,34.68,2.35,4.7,Economy (5-8 days),2025-10-26,2025-10-26,Amazon Logistics,Delivered,0.0,15.62,3.0,471,43,In Stock,Supplier-C,4.6,15,,2707.9,0.81,25.76,-80.19
ORD-003900,2025-07-08,FC-DEN-08,Denver,CO,West,Health & Personal Care,86.41,5,432.05,2.41,12.05,Two-Day,2025-07-10,,UPS,Cancelled,,15.41,,73,47,In Stock,Supplier-A,3.7,5,,177.1,0.73,39.73,-104.99
ORD-003901,2026-02-11,FC-MIA-05,Miami,FL,Southeast,Electronics,160.82,1,160.82,0.29,0.29,Two-Day,2026-02-13,2026-02-13,Amazon Logistics,Delivered,0.0,3.18,5.0,11,88,Low Stock,Supplier-D,4.3,6,,982.4,0.94,25.76,-80.19
ORD-003902,2025-12-18,FC-SEA-06,Seattle,WA,West,Electronics,388.53,4,1554.12,4.93,19.72,One-Day,2025-12-19,2025-12-19,Amazon Logistics,Delivered,0.0,52.65,5.0,155,91,In Stock,Supplier-A,3.9,12,,540.2,0.71,47.6,-122.33
ORD-003903,2025-12-28,FC-NYC-01,New York,NY,Northeast,Toys,25.86,2,51.72,1.01,2.02,Two-Day,2025-12-30,2026-01-04,Amazon Logistics,Delayed,5.0,7.92,,25,26,Low Stock,Supplier-B,4.3,7,,1309.7,0.99,40.71,-74.0
ORD-003904,2025-08-30,FC-SEA-06,Seattle,WA,West,Sports & Outdoors,257.82,4,1031.28,7.22,28.88,Standard (3-5 days),2025-09-04,2025-09-04,UPS,Delivered,0.0,46.6,4.0,382,32,In Stock,Supplier-D,4.5,5,,2555.0,0.81,47.6,-122.33
ORD-003905,2025-09-14,FC-NYC-01,New York,NY,Northeast,Automotive,16.06,5,80.3,2.64,13.2,Standard (3-5 days),2025-09-18,,DHL,In Transit,,30.21,,52,58,Low Stock,Supplier-D,4.0,6,,2091.4,0.94,40.71,-74.0
ORD-003906,2025-07-03,FC-DFW-04,Dallas,TX,South,Sports & Outdoors,26.39,5,131.95,2.31,11.55,Two-Day,2025-07-05,2025-07-07,Amazon Logistics,Delivered,2.0,30.41,2.0,248,21,In Stock,Supplier-C,3.2,18,,2418.8,0.82,32.77,-96.79
ORD-003907,2026-03-25,FC-MIA-05,Miami,FL,Southeast,Home & Kitchen,178.29,2,356.58,2.0,4.0,Standard (3-5 days),2026-03-28,2026-03-30,Amazon Logistics,Delivered,2.0,7.49,2.0,389,49,In Stock,Supplier-C,4.3,13,,1921.4,0.64,25.76,-80.19
ORD-003908,2026-06-15,FC-CHI-03,Chicago,IL,Midwest,Office Products,159.62,1,159.62,2.38,2.38,Standard (3-5 days),2026-06-18,2026-06-18,FedEx,Returned,0.0,6.41,,335,94,In Stock,Supplier-C,3.1,13,Wrong Item,447.4,0.99,41.87,-87.62
ORD-003909,2026-05-16,FC-LAX-02,Los Angeles,CA,West,Clothing,141.56,4,566.24,0.58,2.32,Two-Day,2026-05-18,2026-05-18,DHL,Delivered,0.0,6.27,5.0,388,25,In Stock,Supplier-E,2.5,7,,1569.3,0.73,34.05,-118.24
ORD-003910,2026-01-15,FC-MIA-05,Miami,FL,Southeast,Home & Kitchen,231.05,1,231.05,13.64,13.64,Standard (3-5 days),2026-01-20,2026-01-20,UPS,Delivered,0.0,19.9,5.0,46,62,Low Stock,Supplier-C,4.7,11,,2175.2,0.79,25.76,-80.19
ORD-003911,2025-10-07,FC-DEN-08,Denver,CO,West,Home & Kitchen,158.65,3,475.95,5.64,16.92,Same-Day,2025-10-07,2025-10-07,Amazon Logistics,Returned,0.0,36.74,,241,72,In Stock,Supplier-C,4.3,19,,113.1,0.98,39.73,-104.99
ORD-003912,2025-11-26,FC-NYC-01,New York,NY,Northeast,Toys,146.88,5,734.4,3.35,16.75,Two-Day,2025-11-28,,Amazon Logistics,Out for Delivery,,22.31,,378,84,In Stock,Supplier-C,4.6,15,,865.8,0.64,40.71,-74.0
ORD-003913,2025-10-20,FC-DFW-04,Dallas,TX,South,Office Products,258.45,2,516.9,4.57,9.14,Standard (3-5 days),2025-10-25,2025-10-24,Amazon Logistics,Delivered,-1.0,16.16,4.0,484,49,In Stock,Supplier-D,3.6,4,,566.9,0.73,32.77,-96.79
ORD-003914,2026-01-14,FC-MIA-05,Miami,FL,Southeast,Automotive,107.42,3,322.26,9.45,28.35,Standard (3-5 days),2026-01-19,,Amazon Logistics,Pending,,40.37,,210,64,In Stock,Supplier-D,2.6,4,,1071.7,0.66,25.76,-80.19
ORD-003915,2025-11-25,FC-MIA-05,Miami,FL,Southeast,Toys,23.54,2,47.08,4.53,9.06,Economy (5-8 days),2025-11-30,2025-11-30,FedEx,Returned,0.0,12.92,,22,96,Low Stock,Supplier-D,2.9,10,Changed Mind,1013.3,0.91,25.76,-80.19
ORD-003916,2025-10-31,FC-ATL-07,Atlanta,GA,Southeast,Home & Kitchen,171.25,2,342.5,3.41,6.82,One-Day,2025-11-01,,Amazon Logistics,Out for Delivery,,11.88,,132,100,In Stock,Supplier-E,4.2,6,,2404.9,1.0,33.75,-84.38
ORD-003917,2025-07-24,FC-ATL-07,Atlanta,GA,Southeast,Grocery,88.03,5,440.15,2.14,10.7,Standard (3-5 days),2025-07-27,2025-07-28,FedEx,Delivered,1.0,19.93,2.0,185,66,In Stock,Supplier-C,3.5,9,,1746.9,0.71,33.75,-84.38
ORD-003918,2026-04-03,FC-ATL-07,Atlanta,GA,Southeast,Toys,93.85,4,375.4,1.35,5.4,Standard (3-5 days),2026-04-08,,FedEx,Cancelled,,12.71,,407,67,In Stock,Supplier-E,4.6,3,,1759.7,0.65,33.75,-84.38
ORD-003919,2025-12-22,FC-NYC-01,New York,NY,Northeast,Grocery,70.11,3,210.33,6.1,18.3,Two-Day,2025-12-24,,Amazon Logistics,Cancelled,,50.73,,199,71,In Stock,Supplier-B,4.3,13,,2212.9,0.62,40.71,-74.0
ORD-003920,2025-08-15,FC-LAX-02,Los Angeles,CA,West,Health & Personal Care,262.04,2,524.08,3.89,7.78,Same-Day,2025-08-15,2025-08-16,Amazon Logistics,Delivered,1.0,25.03,4.0,247,81,In Stock,Supplier-D,4.2,16,,1683.4,0.82,34.05,-118.24
ORD-003921,2026-02-27,FC-DEN-08,Denver,CO,West,Electronics,535.82,4,2143.28,2.88,11.52,Standard (3-5 days),2026-03-02,2026-03-07,UPS,Delayed,5.0,35.83,,3,80,Low Stock,Supplier-B,4.7,16,,1511.7,0.67,39.73,-104.99
ORD-003922,2026-05-25,FC-SEA-06,Seattle,WA,West,Health & Personal Care,144.76,1,144.76,0.77,0.77,Two-Day,2026-05-27,2026-05-27,Amazon Logistics,Delivered,0.0,3.68,4.0,224,29,In Stock,Supplier-A,2.6,13,,2459.2,0.99,47.6,-122.33
ORD-003923,2025-07-11,FC-NYC-01,New York,NY,Northeast,Health & Personal Care,188.22,5,941.1,8.23,41.15,One-Day,2025-07-12,2025-07-14,FedEx,Delayed,2.0,82.95,,251,67,In Stock,Supplier-A,3.6,15,,2704.3,0.98,40.71,-74.0
ORD-003924,2025-09-14,FC-DFW-04,Dallas,TX,South,Grocery,50.92,5,254.6,8.34,41.7,Standard (3-5 days),2025-09-19,,UPS,Out for Delivery,,74.5,,298,49,In Stock,Supplier-C,5.0,5,,2915.2,0.92,32.77,-96.79
ORD-003925,2025-10-07,FC-CHI-03,Chicago,IL,Midwest,Health & Personal Care,13.96,4,55.84,1.27,5.08,Two-Day,2025-10-09,2025-10-11,Amazon Logistics,Delivered,2.0,10.45,2.0,425,23,In Stock,Supplier-C,3.2,15,,1731.4,0.75,41.87,-87.62
ORD-003926,2026-03-06,FC-MIA-05,Miami,FL,Southeast,Automotive,212.42,2,424.84,3.1,6.2,One-Day,2026-03-07,2026-03-08,UPS,Delivered,1.0,20.93,4.0,319,51,In Stock,Supplier-A,2.7,7,,2680.2,0.66,25.76,-80.19
ORD-003927,2025-07-08,FC-LAX-02,Los Angeles,CA,West,Home & Kitchen,125.34,4,501.36,11.96,47.84,Two-Day,2025-07-10,2025-07-10,FedEx,Delivered,0.0,59.42,5.0,148,40,In Stock,Supplier-A,2.8,7,,351.5,0.88,34.05,-118.24
ORD-003928,2026-01-06,FC-CHI-03,Chicago,IL,Midwest,Sports & Outdoors,132.12,5,660.6,5.01,25.05,Standard (3-5 days),2026-01-10,2026-01-10,UPS,Delivered,0.0,70.77,4.0,186,32,In Stock,Supplier-B,2.7,10,,1908.8,0.83,41.87,-87.62
ORD-003929,2025-07-20,FC-ATL-07,Atlanta,GA,Southeast,Automotive,77.09,5,385.45,4.16,20.8,Standard (3-5 days),2025-07-24,2025-07-24,Amazon Logistics,Delivered,0.0,22.87,4.0,444,65,In Stock,Supplier-D,4.4,12,,972.5,0.79,33.75,-84.38
ORD-003930,2026-02-08,FC-DEN-08,Denver,CO,West,Electronics,248.08,5,1240.4,0.77,3.85,One-Day,2026-02-09,2026-02-10,Amazon Logistics,Delivered,1.0,6.73,5.0,101,34,In Stock,Supplier-B,2.7,5,,934.7,0.65,39.73,-104.99
ORD-003931,2025-11-06,FC-DFW-04,Dallas,TX,South,Automotive,67.46,1,67.46,0.65,0.65,Two-Day,2025-11-08,2025-11-08,Amazon Logistics,Delivered,0.0,3.58,5.0,93,39,In Stock,Supplier-C,3.4,7,,2621.2,0.8,32.77,-96.79
ORD-003932,2025-11-21,FC-CHI-03,Chicago,IL,Midwest,Electronics,758.3,4,3033.2,0.15,0.6,One-Day,2025-11-22,2025-11-22,Amazon Logistics,Delivered,0.0,4.09,4.0,260,44,In Stock,Supplier-B,4.1,12,,1003.2,0.81,41.87,-87.62
ORD-003933,2025-11-29,FC-CHI-03,Chicago,IL,Midwest,Grocery,97.4,1,97.4,3.23,3.23,Economy (5-8 days),2025-12-07,,FedEx,Cancelled,,10.19,,459,23,In Stock,Supplier-E,3.9,10,,2217.5,0.82,41.87,-87.62
ORD-003934,2025-07-29,FC-DEN-08,Denver,CO,West,Electronics,424.81,1,424.81,1.05,1.05,Two-Day,2025-07-31,2025-07-31,FedEx,Delivered,0.0,5.21,3.0,238,56,In Stock,Supplier-C,4.5,4,,228.2,0.7,39.73,-104.99
ORD-003935,2026-03-25,FC-DFW-04,Dallas,TX,South,Home & Kitchen,13.3,2,26.6,5.69,11.38,Two-Day,2026-03-27,2026-03-29,Amazon Logistics,Delayed,2.0,23.69,,152,59,In Stock,Supplier-C,4.7,10,,1535.8,0.96,32.77,-96.79
ORD-003936,2026-02-03,FC-MIA-05,Miami,FL,Southeast,Office Products,19.28,4,77.12,8.41,33.64,Standard (3-5 days),2026-02-08,2026-02-08,Amazon Logistics,Returned,0.0,56.7,,372,80,In Stock,Supplier-D,4.1,8,Wrong Item,1263.1,0.78,25.76,-80.19
ORD-003937,2025-06-19,FC-ATL-07,Atlanta,GA,Southeast,Toys,178.95,5,894.75,7.53,37.65,One-Day,2025-06-20,2025-06-21,Amazon Logistics,Returned,1.0,69.72,,199,25,In Stock,Supplier-C,3.4,19,,2685.2,0.74,33.75,-84.38
